,customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn
185,1186,70.0,452,no,yes,24.0,249.5,101.0,42.42,259.7,98.0,22.07,222.7,68.0,10.02,9.8,4.0,2.65,1.0,No
186,1187,102.0,452,no,yes,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3.0,No
187,1188,81.0,445,no,no,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,No
188,1189,109.0,452,no,no,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0,No
189,1190,54.0,445,no,no,0.0,134.3,73.0,22.83,155.5,100.0,13.22,102.1,68.0,4.59,14.7,4.0,3.97,3.0,No
190,1191,128.0,547,no,no,0.0,187.3,84.0,31.84,270.8,95.0,23.02,206.4,68.0,9.29,10.1,5.0,2.73,1.0,No
191,1192,128.0,452,no,no,0.0,237.9,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,Yes
192,1193,82.0,452,no,yes,24.0,155.2,131.0,26.38,244.5,106.0,20.78,122.4,68.0,5.51,10.7,3.0,2.89,1.0,No
193,1194,75.0,445,no,no,0.0,147.5,110.0,25.08,191.7,97.0,16.29,135.0,68.0,6.08,16.4,3.0,4.43,2.0,No
194,1195,127.0,445,no,yes,22.0,166.0,114.0,28.22,174.5,103.0,14.83,244.9,68.0,11.02,10.2,6.0,2.75,1.0,No
195,1196,96.0,452,no,no,0.0,160.2,117.0,27.23,267.5,67.0,22.74,228.5,68.0,10.28,9.294284148525769,5.0,2.51,2.0,No
196,1197,108.0,452,no,no,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,5.0,2.54,0.0,No
197,1198,75.0,547,no,yes,41.0,130.9,115.0,22.25,203.4,110.0,17.29,171.7,68.0,7.73,12.4,4.0,3.35,1.0,No
198,1199,161.0,452,no,no,0.0,151.6,117.0,25.77,219.4,87.0,18.65,224.7,68.0,10.11,4.0,5.0,1.08,1.0,No
199,1200,35.0,547,no,yes,27.0,241.7,87.0,41.09,142.0,101.0,12.07,288.9,68.0,13.0,9.4,4.0,2.54,1.0,No
200,1201,63.0,547,no,yes,13.0,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2.0,2.78,0.0,No
201,1202,70.0,547,no,yes,30.0,143.4,72.0,24.38,170.0,92.0,14.45,127.9,68.0,5.76,9.4,4.0,2.54,3.0,No
202,1203,180.0,452,no,no,0.0,227.9,112.0,37.23,243.0,95.0,20.25,230.1,68.0,9.72,6.7,4.0,1.81,3.0,Yes
203,1204,162.0,445,no,no,0.0,229.6,90.0,35.99,271.0,72.0,22.72,243.7,68.0,11.28,10.4,5.0,2.81,2.0,Yes
204,1205,60.0,452,no,no,0.0,98.2,88.0,16.69,180.5,69.0,15.34,223.6,69.0,10.06,9.3,2.0,2.51,2.0,No
205,1206,24.0,445,no,no,0.0,149.0,73.0,25.33,131.0,81.0,11.14,238.6,69.0,10.74,8.6,3.0,2.32,2.0,Yes
206,1207,109.0,547,no,yes,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.86,5.0,No
207,1208,87.0,445,no,yes,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,No
208,1209,189.0,547,no,no,0.0,219.9,80.0,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1.0,No
209,1210,87.0,547,no,no,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2.0,No
210,1211,101.0,452,no,no,0.0,231.3,87.0,39.32,224.7,88.0,19.1,214.6,69.0,9.66,7.2,7.0,1.94,1.0,No
211,1212,64.0,452,yes,no,0.0,146.7,83.0,24.94,148.3,91.0,12.61,238.6,69.0,10.74,12.5,3.0,3.38,3.0,No
212,1213,145.0,452,no,no,0.0,175.8,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,3.35,1.0,No
213,1214,124.0,452,no,no,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,No
214,1215,161.0,452,no,no,0.0,173.4,100.0,29.48,213.7,74.0,18.16,141.5,69.0,6.37,11.5,4.0,3.11,1.0,No
215,1216,125.0,445,no,no,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.0,2.19,1.0,No
216,1217,209.0,547,no,no,0.0,255.1,124.0,43.37,230.6,110.0,19.6,218.0,69.0,9.81,8.5,5.0,2.3,3.0,Yes
217,1218,107.0,452,no,no,0.0,206.9,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0.0,No
218,1219,130.0,452,no,no,0.0,176.9,109.0,30.07,90.7,104.0,7.71,238.0,69.0,10.71,9.5,2.0,2.57,1.0,No
219,1220,112.0,445,no,yes,29.0,198.8,122.0,33.8,238.6,114.0,20.28,289.5,69.0,13.03,11.5,5.0,3.11,1.0,No
220,1221,84.0,445,no,no,0.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67,1.0,No
221,1222,82.0,452,no,no,0.0,306.3,111.0,52.05,187.0,104.0,15.39,258.1,69.0,12.15,11.7,3.0,3.16,0.0,Yes
222,1223,61.0,452,no,no,0.0,250.0,130.0,44.2,220.5,129.0,16.89,233.7,69.0,10.56,9.0,4.0,2.43,1.0,Yes
223,1224,116.0,445,no,no,0.0,146.4,79.0,25.1,169.5,83.0,15.26,166.8,69.0,7.55,9.7,2.0,2.62,6.0,Yes
224,1225,76.0,547,yes,no,0.0,238.0,124.0,39.97,231.8,92.0,19.7,227.2,69.0,9.91,9.9,1.0,2.67,1.0,Yes
225,1226,98.0,452,no,no,0.0,231.2,125.0,37.92,296.4,72.0,26.79,195.1,69.0,8.87,12.4,1.0,3.35,0.0,Yes
226,1227,62.0,445,no,yes,42.0,137.3,95.0,23.34,184.2,94.0,15.66,231.4,70.0,10.41,10.2,3.0,2.75,0.0,No
227,1228,82.0,452,no,yes,33.0,137.8,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.97,2.0,No
228,1229,86.0,452,no,no,0.0,217.8,93.0,37.03,214.7,95.0,18.25,228.7,70.0,10.29,11.3,7.0,3.05,0.0,No
229,1230,89.0,452,no,no,0.0,82.3,77.0,13.99,167.2,80.0,14.21,194.7,70.0,8.76,7.2,4.0,1.94,1.0,No
230,1231,120.0,452,no,no,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,No
231,1232,54.0,445,no,no,0.0,159.8,99.0,27.17,264.0,64.0,22.44,115.7,70.0,5.21,9.7,7.0,2.62,2.0,No
232,1233,61.0,452,no,no,0.0,260.0,123.0,44.2,210.5,127.0,17.89,234.7,70.0,10.56,9.0,3.0,2.43,1.0,Yes
233,1234,84.0,547,no,no,0.0,169.5,96.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0,No
234,1235,196.0,452,no,no,0.0,234.0,109.0,39.78,249.5,114.0,21.21,173.1,70.0,7.79,9.1,5.0,2.46,2.0,No
235,1236,115.0,452,yes,no,0.0,180.0,119.0,30.6,198.8,126.0,16.9,217.1,70.0,9.77,12.4,3.0,3.35,1.0,No
236,1237,139.0,452,no,no,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,No
237,1238,68.0,452,no,yes,29.0,239.5,82.0,40.72,203.8,105.0,17.32,167.8,70.0,7.55,9.9,6.0,2.67,0.0,No
238,1239,96.0,547,no,yes,18.0,172.7,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,1.0,No
239,1240,65.0,452,yes,no,0.0,276.9,124.0,47.24,167.8,107.0,12.24,269.9,70.0,11.56,9.2,10.0,2.48,0.0,Yes
240,1241,146.0,547,no,no,0.0,152.4,104.0,23.53,153.9,117.0,14.51,39.4,70.0,2.13,3.9,10.0,1.05,4.0,Yes
241,1242,140.0,452,no,no,0.0,131.3,107.0,18.45,253.4,89.0,20.43,207.4,70.0,9.74,7.7,3.0,2.08,4.0,Yes
242,1243,127.0,547,no,yes,36.0,183.2,117.0,31.14,126.8,76.0,10.78,263.3,71.0,11.85,11.2,8.0,3.02,1.0,No
243,1244,106.0,452,no,no,0.0,212.9,110.0,36.19,187.0,69.0,15.9,128.1,71.0,5.76,6.3,3.0,1.7,3.0,No
244,1245,94.0,445,no,no,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0.0,No
245,1246,68.0,452,no,yes,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,No
246,1247,72.0,452,no,yes,37.0,220.0,80.0,37.4,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0,No
247,1248,27.0,547,no,no,0.0,72.7,75.0,12.36,208.6,117.0,17.73,65.8,71.0,2.96,9.9,3.0,2.67,1.0,No
248,1249,81.0,547,no,no,0.0,203.5,89.0,34.6,289.6,69.0,24.62,212.9,71.0,9.58,8.7,3.0,2.35,3.0,No
249,1250,94.0,547,no,yes,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,4.0,4.35,0.0,No
250,1251,73.0,547,no,no,0.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27,2.0,No
251,1252,115.0,452,no,yes,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,6.0,No
252,1253,116.0,445,no,no,0.0,159.4,79.0,27.1,179.5,88.0,15.26,167.8,71.0,7.55,9.7,2.0,2.62,6.0,Yes
253,1254,81.0,452,no,no,0.0,198.4,93.0,33.73,210.9,108.0,17.93,193.3,71.0,8.7,10.4,6.0,2.81,2.0,No
254,1255,90.0,445,no,no,0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1.0,No
255,1256,124.0,452,no,no,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,71.0,8.37,11.1,6.0,3.0,3.0,No
256,1257,65.0,452,yes,no,0.0,277.9,123.0,47.24,155.8,112.0,13.24,256.9,71.0,11.56,9.2,10.0,2.48,0.0,Yes
257,1258,110.0,445,no,no,0.0,196.1,103.0,33.34,199.7,123.0,16.97,135.9,71.0,6.12,12.9,1.0,3.48,3.0,No
258,1259,153.0,547,no,no,0.0,122.5,145.0,20.83,273.3,103.0,23.23,197.8,71.0,8.9,8.0,3.0,2.16,2.0,No
259,1260,138.0,547,no,yes,33.0,155.2,139.0,26.38,268.3,79.0,22.81,186.4,71.0,8.39,9.7,4.0,2.62,3.0,No
260,1261,73.0,452,no,no,0.0,203.3,45.0,34.56,141.9,87.0,12.06,200.7,71.0,9.03,8.5,6.0,2.3,0.0,No
261,1262,98.0,452,no,no,0.0,217.2,121.0,36.92,303.4,73.0,25.79,197.1,71.0,8.87,12.4,2.0,3.35,0.0,Yes
262,1263,48.0,547,no,no,0.0,188.4,63.0,32.03,165.9,89.0,14.1,205.7,71.0,9.26,13.2,2.0,3.56,1.0,No
263,1264,143.0,547,no,no,0.0,202.8,109.0,34.48,165.8,104.0,14.09,143.9,71.0,6.48,4.6,4.0,1.24,1.0,No
264,1265,67.0,445,no,no,0.0,167.8,91.0,28.53,167.7,69.0,14.25,110.3,71.0,4.96,8.4,12.0,2.27,1.0,No
265,1266,48.0,452,no,yes,34.0,198.0,70.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.05,1.0,No
266,1267,93.0,452,no,no,0.0,141.7,95.0,24.09,221.0,100.0,18.79,227.1,71.0,10.22,10.2,3.0,2.75,0.0,No
267,1268,33.0,452,no,no,0.0,213.9,88.0,36.36,239.8,119.0,20.38,148.7,71.0,6.69,9.8,14.0,2.65,2.0,No
268,1269,42.0,452,no,no,0.0,298.9,109.0,50.66,230.2,59.0,20.74,143.1,71.0,6.62,5.8,3.0,1.57,1.0,Yes
269,1270,209.0,547,no,no,0.0,256.1,130.0,44.37,229.6,108.0,20.6,216.0,71.0,9.81,8.5,5.0,2.3,3.0,Yes
270,1271,96.0,452,no,yes,21.0,247.6,95.0,42.09,256.3,150.0,21.79,158.6,72.0,7.14,10.8,6.0,2.92,2.0,No
271,1272,84.0,547,no,yes,42.0,165.3,97.0,28.1,223.5,118.0,19.0,260.8,72.0,11.74,7.6,7.0,2.05,3.0,No
272,1273,100.0,452,no,yes,38.0,177.1,88.0,30.11,163.7,108.0,13.91,242.7,72.0,10.92,7.4,2.0,2.0,0.0,No
273,1274,77.0,452,no,no,0.0,221.8,84.0,37.71,166.0,125.0,14.11,210.2,72.0,9.46,13.2,4.0,3.56,1.0,No
274,1275,68.0,452,yes,yes,39.0,142.0,140.0,24.14,241.6,89.0,20.54,302.0,72.0,13.59,11.3,5.0,3.05,1.0,No
275,1276,113.0,547,no,no,0.0,92.6,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,3.89,3.0,No
276,1277,45.0,452,no,no,0.0,211.3,87.0,35.92,165.7,97.0,14.08,265.9,72.0,11.97,13.3,6.0,3.59,1.0,No
277,1278,46.0,452,no,no,0.0,124.8,133.0,21.22,157.3,143.0,13.37,199.3,72.0,8.97,8.6,4.0,2.32,2.0,No
278,1279,179.0,445,no,no,0.0,234.5,134.0,39.87,164.2,94.0,13.96,191.4,72.0,8.61,6.1,4.0,1.65,1.0,No
279,1280,166.0,452,yes,yes,28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1.0,No
280,1281,62.0,445,no,no,0.0,321.1,105.0,54.59,265.5,122.0,22.57,180.5,72.0,8.12,11.5,2.0,3.11,4.0,Yes
281,1282,147.0,452,no,no,0.0,130.6,83.0,22.2,208.1,144.0,17.69,204.6,72.0,9.21,15.6,3.0,4.21,3.0,No
282,1283,56.0,452,no,no,0.0,137.2,111.0,23.32,165.9,119.0,14.1,182.3,72.0,8.2,14.3,4.0,3.86,1.0,No
283,1284,73.0,452,no,no,0.0,160.1,110.0,27.22,213.3,72.0,18.13,174.1,72.0,7.83,13.0,4.0,3.51,0.0,No
284,1285,157.0,445,no,no,0.0,240.2,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75,2.0,No
285,1286,85.0,452,no,no,0.0,259.8,85.0,44.17,242.3,117.0,20.6,168.8,72.0,7.6,5.4,1.0,1.46,0.0,No
286,1287,146.0,547,no,no,0.0,115.6,77.0,19.65,213.6,100.0,18.16,218.4,72.0,9.83,10.7,6.0,2.89,1.0,No
287,1288,105.0,452,no,no,0.0,193.7,108.0,32.93,183.2,124.0,15.57,293.7,72.0,13.22,10.8,5.0,2.92,1.0,No
288,1289,70.0,452,no,no,0.0,177.4,125.0,30.16,226.2,104.0,19.23,254.1,72.0,11.43,10.9,4.0,2.94,0.0,No
289,1290,97.0,547,no,no,0.0,144.2,91.0,24.51,226.7,137.0,19.27,144.6,72.0,6.51,13.8,4.0,3.73,3.0,No
290,1291,102.0,445,no,no,0.0,156.5,67.0,26.61,204.3,103.0,17.37,141.9,72.0,6.39,9.9,2.0,2.67,2.0,No
291,1292,172.0,547,no,no,0.0,169.8,123.0,28.87,183.1,94.0,15.56,395.0,72.0,17.77,12.7,7.0,3.43,2.0,No
292,1293,63.0,445,no,no,0.0,149.3,104.0,25.38,273.6,75.0,23.26,206.6,72.0,9.3,9.1,4.0,2.46,0.0,No
293,1294,71.0,445,no,no,0.0,141.2,132.0,24.0,149.1,90.0,12.67,171.4,72.0,7.71,7.0,2.0,1.89,2.0,No
294,1295,127.0,547,yes,no,0.0,247.5,99.0,42.08,108.5,118.0,9.22,232.0,72.0,10.44,10.6,3.0,2.86,2.0,No
295,1296,34.0,452,no,no,0.0,289.7,97.0,48.93,272.5,65.0,23.16,192.2,72.0,8.02,11.0,10.0,2.97,2.0,Yes
296,1297,147.0,445,yes,yes,35.0,142.5,104.0,25.78,179.6,66.0,16.12,231.0,72.0,10.22,11.1,3.0,3.0,3.0,Yes
297,1298,149.0,452,yes,yes,28.0,127.9,100.0,22.57,165.9,104.0,14.19,152.2,72.0,6.53,8.8,2.0,2.38,5.0,Yes
298,1299,106.0,445,no,yes,29.0,83.6,131.0,14.334530831264791,203.9,131.0,17.336812924742503,229.5,73.0,10.33,8.108943105950992,3.0,2.19,1.0,No
299,1300,94.0,445,no,yes,38.0,170.1,124.0,28.92,193.3,116.0,16.43,105.9,73.0,4.77,12.8,4.0,3.46,1.0,No
300,1301,23.0,445,no,no,0.0,190.2,89.0,32.33,166.4,108.0,14.14,219.8,73.0,9.89,15.0,4.0,4.05,6.0,No
301,1302,82.0,452,no,no,0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,73.0,12.15,11.7,4.0,3.16,0.0,Yes
302,1303,190.0,445,no,no,0.0,150.9,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,No
303,1304,42.0,452,no,no,0.0,92.2,108.0,15.67,211.2,120.0,17.95,129.1,73.0,5.81,13.1,6.0,3.54,1.0,No
304,1305,83.0,452,no,no,0.0,159.3,104.0,27.08,202.3,98.0,17.2,229.0,73.0,10.31,9.5,3.0,2.57,2.0,No
305,1306,48.0,445,no,no,0.0,198.2,73.0,33.69,202.8,115.0,17.24,146.4,73.0,6.59,5.1,5.0,1.38,1.0,No
306,1307,16.0,452,yes,no,0.0,110.0,91.0,18.7,147.3,75.0,12.52,190.5,73.0,8.57,6.4,7.0,1.73,0.0,No
307,1308,89.0,452,no,no,0.0,141.1,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.92,2.0,No
308,1309,47.0,452,no,no,0.0,155.3,116.0,26.4,188.2,85.0,16.0,247.0,73.0,11.12,12.3,4.0,3.32,3.0,No
309,1310,126.0,445,no,yes,24.0,58.9,125.0,10.01,305.5,90.0,25.97,158.9,73.0,7.15,12.1,6.0,3.27,0.0,No
310,1311,75.0,452,no,yes,39.0,198.2,107.0,33.69,280.4,132.0,23.83,129.6,73.0,5.83,11.3,7.0,3.05,1.0,No
311,1312,102.0,547,no,no,0.0,195.7,116.0,33.27,209.1,87.0,17.77,201.1,73.0,9.05,8.3,3.0,2.24,1.0,Yes
312,1313,59.0,445,no,yes,27.0,127.4,110.0,21.66,103.47602675059929,99.0,8.78,164.2,73.0,7.39,9.1,3.0,2.46,0.0,No
313,1314,10.0,547,no,no,0.0,183.0,103.0,31.11,214.8,77.0,18.26,206.4,73.0,9.29,8.7,6.0,2.35,2.0,No
314,1315,125.0,445,no,no,0.0,212.3,89.0,36.09,215.4,127.0,18.31,186.8,73.0,8.41,11.3,2.0,3.05,2.0,No
315,1316,180.0,452,no,no,0.0,224.9,105.0,38.23,250.0,101.0,21.25,216.1,73.0,9.72,6.7,5.0,1.81,3.0,Yes
316,1317,91.0,547,no,no,0.0,159.0,109.0,27.03,255.1,142.0,21.68,82.4,73.0,3.71,10.1,4.0,2.73,0.0,No
317,1318,146.0,547,no,no,0.0,138.4,104.0,23.53,158.9,122.0,13.51,47.4,73.0,2.13,3.9,9.0,1.05,4.0,Yes
318,1319,98.0,452,no,yes,38.0,213.7,61.0,36.33,253.0,104.0,21.51,207.7,73.0,9.35,10.7,5.0,2.89,2.0,No
319,1320,127.0,452,no,yes,27.0,140.1,59.0,23.82,223.4,111.0,18.99,257.9,73.0,11.61,3.8,10.0,1.03,1.0,No
320,1321,63.0,452,no,no,0.0,180.5,126.0,30.69,230.0,98.0,19.55,232.5,73.0,10.46,10.6,3.0,2.86,0.0,No
321,1322,78.0,452,no,yes,25.0,197.4,73.0,33.56,295.7,113.0,25.13,211.7,73.0,9.53,13.2,2.0,3.56,0.0,No
322,1323,118.0,452,no,yes,24.0,118.1,83.0,20.08,109.6,72.0,9.32,245.5,73.0,11.05,16.9,2.0,4.56,1.0,No
323,1324,77.0,547,no,no,0.0,144.9,136.0,24.63,151.3,115.0,12.86,252.4,73.0,11.36,12.3,3.0,3.32,2.0,No
324,1325,103.0,547,no,no,0.0,167.8,121.0,28.53,212.9,123.0,18.1,208.24130697813425,73.0,9.37,13.0,3.0,3.51,5.0,No
325,1326,97.0,445,no,no,0.0,276.1,82.0,46.94,201.1,106.0,17.09,231.3,73.0,10.41,8.9,4.0,2.4,0.0,Yes
326,1327,92.0,452,yes,no,0.0,264.3,91.0,44.93,160.9,115.0,13.68,198.6,73.0,8.94,9.3,5.0,2.51,0.0,No
327,1328,125.0,452,no,no,0.0,236.7,82.0,39.92,283.4,84.0,22.9,192.1,73.0,8.42,10.1,4.0,2.73,0.0,Yes
328,1329,128.0,452,no,no,0.0,251.9,128.0,40.44,241.6,93.0,20.05,203.9,73.0,9.4,13.9,5.0,3.75,1.0,Yes
329,1330,91.0,452,no,no,0.0,152.0,117.0,28.01,151.1,130.0,10.99,156.5,73.0,7.72,10.3,14.0,2.78,1.0,Yes
330,1331,108.0,445,no,no,0.0,198.5,103.0,31.75,259.8,55.0,21.76,355.9,73.0,15.97,9.4,2.0,2.54,0.0,Yes
331,1332,115.0,452,no,no,0.0,245.2,105.0,41.68,159.0,109.0,13.52,229.9,74.0,10.35,7.2,8.0,1.94,0.0,No
332,1333,109.0,547,no,no,0.0,175.4,125.0,29.82,250.7,87.0,21.31,289.3,74.0,13.02,9.8,9.0,2.65,1.0,No
333,1334,109.0,547,no,no,0.0,153.1,102.0,26.03,234.1,77.0,19.9,329.2,74.0,14.81,9.9,9.0,2.67,3.0,No
334,1335,163.0,445,no,yes,40.0,231.9,56.0,39.42,211.8,91.0,18.0,268.5,74.0,12.08,12.3,3.0,3.32,2.0,No
335,1336,94.0,452,no,no,0.0,206.1,49.0,35.04,224.6,115.0,19.09,256.7,74.0,11.55,13.0,1.0,3.51,1.0,No
336,1337,76.0,452,no,no,0.0,224.4,121.0,38.15,147.9,97.0,12.57,183.8,74.0,8.27,6.7,2.0,1.81,2.0,No
337,1338,100.0,547,no,no,0.0,107.0,63.0,18.19,105.7,67.0,8.98,243.1,74.0,10.94,12.8,3.0,3.46,4.0,Yes
338,1339,41.0,452,no,yes,41.0,207.3,95.0,35.24,137.3,120.0,11.67,115.7,74.0,5.21,5.9,3.0,1.59,1.0,No
339,1340,89.0,452,no,yes,35.0,174.4,108.0,29.65,196.7,100.0,16.72,127.4,90.0,5.73,11.8,3.0,3.186448009098835,1.0,No
340,1341,107.0,452,no,yes,14.0,114.3,132.0,19.43,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1.0,No
341,1342,100.0,452,no,no,0.0,191.9,95.0,32.62,200.9,101.0,17.08,271.9,74.0,12.24,18.2,3.0,4.91,1.0,No
342,1343,154.0,547,no,yes,32.0,192.3,82.0,32.69,165.3,134.0,14.05,205.0,74.0,9.23,9.0,1.0,2.43,2.0,No
343,1344,93.0,445,yes,no,0.0,312.0,109.0,53.04,129.4,100.0,11.0,217.6,74.0,9.79,10.5,2.0,2.84,0.0,Yes
344,1345,36.0,547,no,yes,25.0,152.8,110.0,25.98,242.8,67.0,20.64,147.4,74.0,6.63,9.1,2.0,2.46,1.0,No
345,1346,79.0,547,no,no,0.0,220.9,107.0,37.55,192.2,97.0,16.34,161.0,74.0,7.25,12.2,2.0,3.29,1.0,No
346,1347,110.0,547,no,no,0.0,18.9,92.0,3.21,258.4,81.0,21.96,109.6,74.0,4.93,14.8,4.0,4.0,1.0,No
347,1348,125.0,452,no,no,0.0,240.7,82.0,40.92,269.4,85.0,22.9,187.1,74.0,8.42,10.1,3.0,2.73,0.0,Yes
348,1349,101.0,452,yes,no,0.0,133.5,51.0,22.7,219.6,96.0,18.67,210.0,74.0,9.45,11.7,4.0,3.16,1.0,No
349,1350,64.0,445,no,no,0.0,261.9,113.0,44.52,148.1,99.0,12.59,145.2,74.0,6.53,13.8,4.0,3.73,0.0,No
350,1351,55.0,452,no,no,0.0,132.0,103.0,22.44,279.6,114.0,23.77,180.0,74.0,8.1,13.5,4.0,3.65,0.0,No
351,1352,112.0,452,no,no,0.0,166.0,79.0,28.22,74.6,100.0,6.34,247.9,74.0,11.16,6.3,7.0,1.7,0.0,No
352,1353,140.0,452,no,no,0.0,120.3,108.0,20.45,240.4,84.0,20.43,216.4,74.0,9.74,7.7,3.0,2.08,4.0,Yes
353,1354,113.0,452,no,no,0.0,90.6,130.0,15.4,170.6,100.0,14.5,137.4,74.0,6.18,5.4,9.0,1.46,1.0,No
354,1355,77.0,547,no,yes,28.0,135.9,117.0,23.1,244.5,102.0,20.78,207.5,74.0,9.34,11.5,3.0,3.11,4.0,Yes
355,1356,209.0,452,no,no,0.0,227.2,128.0,38.62,258.4,92.0,21.96,183.5,74.0,8.26,8.9,4.0,2.4,3.0,No
356,1357,105.0,547,no,no,0.0,119.3,82.0,20.28,185.1,111.0,15.73,157.0,74.0,7.07,10.9,4.0,2.94,2.0,No
357,1358,73.0,452,no,no,0.0,224.4,90.0,38.15,159.5,88.0,13.56,192.8,74.0,8.68,13.0,2.0,3.51,1.0,No
358,1359,110.0,445,no,no,0.0,192.6,102.0,32.74,178.9,118.0,15.21,214.6,74.0,9.66,9.4,4.0,2.54,1.0,No
359,1360,104.0,445,no,no,0.0,138.7,107.0,23.58,256.9,113.0,21.84,234.9,74.0,10.57,10.0,3.0,2.7,0.0,No
360,1361,128.0,452,no,no,0.0,216.0,111.0,36.72,153.7,115.0,13.06,227.0,74.0,10.22,12.7,4.0,3.43,1.0,No
361,1362,84.0,452,no,no,0.0,130.2,105.0,22.13,278.0,60.0,23.63,305.4,74.0,13.74,14.0,6.0,3.78,2.0,No
362,1363,62.0,452,no,no,0.0,281.0,66.0,47.77,160.6,108.0,13.65,77.9,74.0,3.51,0.0,0.0,0.0,1.0,No
363,1364,80.0,547,no,no,0.0,101.1,121.0,17.19,263.2,110.0,22.37,137.7,74.0,6.2,7.3,5.0,1.97,0.0,No
364,1365,102.0,547,no,no,0.0,208.7,124.0,32.27,208.1,91.0,18.77,187.1,74.0,9.05,8.3,2.0,2.24,1.0,Yes
365,1366,123.0,445,no,no,0.0,232.2,129.0,40.15,266.9,89.0,22.28,235.0,74.0,10.22,10.1,5.0,2.73,2.0,Yes
366,1367,58.0,547,no,no,0.0,111.2,88.0,17.07,196.6,109.0,17.82,260.9,74.0,11.74,13.9,1.0,3.75,0.0,Yes
367,1368,134.0,547,no,yes,34.0,235.2,99.0,42.02,226.5,133.0,20.17,201.3,74.0,8.38,6.1,6.0,1.65,2.0,Yes
368,1369,102.0,452,no,no,0.0,123.1,106.0,20.93,182.0,102.0,15.47,244.6,75.0,11.01,12.6,7.0,3.4,2.0,No
369,1370,115.0,452,no,no,0.0,139.3,89.0,23.68,192.3,95.0,16.35,151.0,75.0,6.8,9.3,3.0,2.51,7.0,Yes
370,1371,137.0,452,no,no,0.0,141.1,91.0,23.99,147.2,100.0,12.51,254.7,75.0,11.46,8.0,7.0,2.16,2.0,No
371,1372,70.0,452,no,no,0.0,152.8,145.0,25.98,183.6,102.0,15.61,151.8,75.0,6.83,10.5,2.0,2.84,1.0,No
