account_length,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,location_code_452,location_code_445,location_code_547,total_charge,total_calls,total_min,no_of_plans
119.0,0,0,0.0,279.2,106.0,48.01,229.5,49.0,18.76,199.0,65.0,8.78,9.0,2.0,2.43,0.0,1.0,0.0,0.0,77.97999999999999,222.0,716.7,0
77.0,0,0,0.0,163.0,112.0,27.71,219.1,89.0,18.62,233.4,66.0,10.5,6.7,3.0,1.81,2.0,0.0,1.0,0.0,58.64,270.0,622.2,0
44.0,0,0,0.0,308.6,139.0,52.46,150.8,94.0,12.82,198.7,66.0,8.94,7.3,3.0,1.97,4.0,0.0,1.0,0.0,76.19,302.0,665.4000000000001,0
51.0,0,0,0.0,214.8,94.0,36.52,149.7,58.0,12.72,283.4,66.0,12.75,10.2,5.0,2.75,0.0,0.0,0.0,1.0,64.74000000000001,223.0,658.0999999999999,0
164.0,0,1,30.0,238.8,100.0,40.6,230.0,121.0,19.55,206.3,66.0,9.28,13.2,8.0,3.56,1.0,0.0,0.0,1.0,72.99000000000001,295.0,688.3,1
93.0,0,0,0.0,173.0,131.0,29.41,190.4,108.0,16.18,290.0,66.0,13.05,10.4,2.0,2.81,0.0,0.0,1.0,0.0,61.45,307.0,663.8,0
140.0,0,0,0.0,162.6,98.0,27.64,206.2,109.0,17.53,141.6,66.0,6.37,8.2,2.0,2.21,1.0,1.0,0.0,0.0,53.75,275.0,518.6,0
102.0,1,0,0.0,224.2,81.0,38.11,243.3,90.0,20.68,147.8,66.0,6.65,12.0,8.0,3.24,3.0,0.0,0.0,1.0,68.68,245.0,627.3,1
126.0,0,0,0.0,103.7,93.0,17.63,127.0,107.0,10.8,329.3,66.0,14.82,14.4,1.0,3.89,0.0,0.0,1.0,0.0,47.14,267.0,574.4,0
103.0,0,0,0.0,173.5,83.0,29.5,244.3,65.0,20.77,221.6,66.0,9.97,9.7,2.0,2.62,3.0,0.0,1.0,0.0,62.86,216.0,649.1,0
177.0,0,0,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,1.0,0.0,0.0,47.82,257.0,560.4,0
80.0,0,0,0.0,203.7,92.0,34.63,216.4,97.0,18.39,154.2,66.0,6.94,7.6,5.0,2.05,2.0,0.0,0.0,1.0,62.010000000000005,260.0,581.9,0
87.0,0,0,0.0,146.3,108.0,24.87,171.8,102.0,14.6,167.5,66.0,7.54,5.3,9.0,1.43,1.0,0.0,1.0,0.0,48.44,285.0,490.90000000000003,0
117.0,0,0,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2.0,0.0,0.0,1.0,52.480000000000004,252.0,525.4,0
140.0,0,0,0.0,149.7,71.0,25.45,212.5,97.0,18.06,245.9,67.0,11.07,12.6,4.0,3.4,3.0,0.0,1.0,0.0,57.980000000000004,239.0,620.7,0
99.0,0,0,0.0,155.3,93.0,26.4,265.7,95.0,22.58,145.7,67.0,6.56,12.4,4.0,3.35,0.0,1.0,0.0,0.0,58.88999999999999,259.0,579.0999999999999,0
113.0,0,0,0.0,193.8,99.0,32.95,221.4,125.0,18.82,172.3,67.0,7.75,10.6,6.0,2.86,1.0,1.0,0.0,0.0,62.38,297.0,598.1,0
205.0,0,0,0.0,49.9,123.0,8.48,150.7,81.0,12.81,188.2,67.0,8.47,10.1,4.0,2.73,2.0,0.0,0.0,1.0,32.49,275.0,398.9,0
56.0,1,0,0.0,177.7,114.0,30.21,215.6,110.0,18.33,236.7,67.0,10.65,10.5,5.0,2.84,1.0,0.0,1.0,0.0,62.03,296.0,640.5,1
130.0,0,1,45.0,174.5,120.0,29.67,217.5,95.0,18.49,220.3,67.0,9.91,12.2,2.0,3.29,1.0,0.0,1.0,0.0,61.36,284.0,624.5,1
107.0,1,0,0.0,273.5,104.0,46.5,183.8,68.0,15.62,153.8,67.0,6.92,11.0,9.0,2.97,2.0,0.0,0.0,1.0,72.00999999999999,248.0,622.1,1
64.0,0,1,19.0,291.1,150.0,49.49,226.7,123.0,19.27,219.1,67.0,9.86,7.5,2.0,2.03,1.0,1.0,0.0,0.0,80.65,342.0,744.4,1
89.0,0,0,0.0,105.9,151.0,18.0,189.6,142.0,16.12,170.9,67.0,7.69,12.7,7.0,3.43,0.0,1.0,0.0,0.0,45.24,367.0,479.1,0
122.0,0,0,0.0,215.6,86.0,36.65,167.8,59.0,14.26,207.0,67.0,9.32,6.4,8.0,1.73,3.0,0.0,1.0,0.0,61.96,220.0,596.8000000000001,0
169.0,0,0,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2.0,1.0,0.0,0.0,52.5,263.0,515.1,0
76.0,1,0,0.0,241.0,120.0,40.97,231.8,96.0,19.7,220.2,67.0,9.91,9.9,1.0,2.67,1.0,0.0,0.0,1.0,73.25,284.0,702.9,1
96.0,0,0,0.0,197.7,68.0,33.61,250.5,53.0,21.29,181.2,67.0,8.15,10.5,3.0,2.84,3.0,1.0,0.0,0.0,65.89,191.0,639.9,0
116.0,0,1,27.0,204.7,118.0,34.8,209.4,91.0,17.8,212.9,67.0,9.58,7.0,2.0,1.89,2.0,0.0,1.0,0.0,64.07,278.0,634.0,1
210.0,0,0,0.0,104.6,121.0,17.78,149.5,71.0,12.71,255.1,67.0,11.48,6.5,8.0,1.76,2.0,1.0,0.0,0.0,43.730000000000004,267.0,515.7,0
95.0,1,1,41.0,136.8,91.0,23.26,200.8,61.0,17.07,133.7,67.0,6.02,10.3,9.0,2.78,5.0,0.0,0.0,1.0,49.129999999999995,228.0,481.6,2
64.0,0,1,22.0,200.4,80.0,34.07,131.1,84.0,11.14,230.7,67.0,10.38,7.6,5.0,2.05,1.0,0.0,1.0,0.0,57.64,236.0,569.8,1
43.0,1,0,0.0,251.5,105.0,42.76,212.8,104.0,18.09,157.8,67.0,7.1,9.3,4.0,2.51,0.0,0.0,1.0,0.0,70.46,280.0,631.4000000000001,1
24.0,0,0,0.0,151.0,70.0,25.33,126.0,87.0,11.14,224.6,67.0,10.103857433839435,8.6,2.0,2.32,2.0,1.0,0.0,0.0,48.893857433839436,226.0,510.2,0
44.0,0,0,0.0,322.6,133.0,53.46,151.8,90.0,13.82,190.7,67.0,8.94,7.3,2.0,1.97,4.0,0.0,1.0,0.0,78.19,292.0,672.4000000000001,0
95.0,1,1,41.0,124.8,90.0,24.26,202.8,56.0,17.07,136.7,67.0,6.02,10.3,10.0,2.78,5.0,0.0,0.0,1.0,50.129999999999995,223.0,474.6,2
66.0,0,1,40.0,141.7,87.0,24.09,268.3,89.0,22.81,241.3,68.0,10.86,8.5,7.0,2.3,0.0,1.0,0.0,0.0,60.06,251.0,659.8,1
144.0,0,0,0.0,133.3,101.0,22.66,255.5,127.0,21.72,228.6,68.0,10.29,11.6,2.0,3.13,0.0,0.0,1.0,0.0,57.8,298.0,629.0,0
70.0,0,1,24.0,249.5,101.0,42.42,259.7,98.0,22.07,222.7,68.0,10.02,9.8,4.0,2.65,1.0,0.0,1.0,0.0,77.16,271.0,741.7,1
102.0,0,1,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3.0,0.0,1.0,0.0,42.57,270.0,441.0,1
81.0,0,0,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,1.0,0.0,0.0,60.22,284.0,617.2,0
109.0,0,0,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0,0.0,1.0,0.0,73.43,265.0,748.9,0
54.0,0,0,0.0,134.3,73.0,22.83,155.5,100.0,13.22,102.1,68.0,4.59,14.7,4.0,3.97,3.0,1.0,0.0,0.0,44.61,245.0,406.6,0
128.0,0,0,0.0,187.3,84.0,31.84,270.8,95.0,23.02,206.4,68.0,9.29,10.1,5.0,2.73,1.0,0.0,0.0,1.0,66.88,252.0,674.6,0
128.0,0,0,0.0,237.9,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,0.0,1.0,0.0,74.64,290.0,708.3,0
82.0,0,1,24.0,155.2,131.0,26.38,244.5,106.0,20.78,122.4,68.0,5.51,10.7,3.0,2.89,1.0,0.0,1.0,0.0,55.56,308.0,532.8,1
75.0,0,0,0.0,147.5,110.0,25.08,191.7,97.0,16.29,135.0,68.0,6.08,16.4,3.0,4.43,2.0,1.0,0.0,0.0,51.879999999999995,278.0,490.6,0
127.0,0,1,22.0,166.0,114.0,28.22,174.5,103.0,14.83,244.9,68.0,11.02,10.2,6.0,2.75,1.0,1.0,0.0,0.0,56.82,291.0,595.6,1
96.0,0,0,0.0,160.2,117.0,27.23,267.5,67.0,22.74,228.5,68.0,10.28,9.294284148525769,5.0,2.51,2.0,0.0,1.0,0.0,62.760000000000005,257.0,665.4942841485258,0
108.0,0,0,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,5.0,2.54,0.0,0.0,1.0,0.0,61.36,293.0,585.6,0
75.0,0,1,41.0,130.9,115.0,22.25,203.4,110.0,17.29,171.7,68.0,7.73,12.4,4.0,3.35,1.0,0.0,0.0,1.0,50.62,297.0,518.4,1
161.0,0,0,0.0,151.6,117.0,25.77,219.4,87.0,18.65,224.7,68.0,10.11,4.0,5.0,1.08,1.0,0.0,1.0,0.0,55.61,277.0,599.7,0
35.0,0,1,27.0,241.7,87.0,41.09,142.0,101.0,12.07,288.9,68.0,13.0,9.4,4.0,2.54,1.0,0.0,0.0,1.0,68.7,260.0,682.0,1
63.0,0,1,13.0,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2.0,2.78,0.0,0.0,0.0,1.0,62.419999999999995,219.0,579.7,1
70.0,0,1,30.0,143.4,72.0,24.38,170.0,92.0,14.45,127.9,68.0,5.76,9.4,4.0,2.54,3.0,0.0,0.0,1.0,47.129999999999995,236.0,450.70000000000005,1
180.0,0,0,0.0,227.9,112.0,37.23,243.0,95.0,20.25,230.1,68.0,9.72,6.7,4.0,1.81,3.0,0.0,1.0,0.0,69.00999999999999,279.0,707.6999999999999,0
162.0,0,0,0.0,229.6,90.0,35.99,271.0,72.0,22.72,243.7,68.0,11.28,10.4,5.0,2.81,2.0,1.0,0.0,0.0,72.80000000000001,235.0,754.7,0
60.0,0,0,0.0,98.2,88.0,16.69,180.5,69.0,15.34,223.6,69.0,10.06,9.3,2.0,2.51,2.0,0.0,1.0,0.0,44.6,228.0,511.59999999999997,0
24.0,0,0,0.0,149.0,73.0,25.33,131.0,81.0,11.14,238.6,69.0,10.74,8.6,3.0,2.32,2.0,1.0,0.0,0.0,49.53,226.0,527.2,0
109.0,0,1,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.86,5.0,0.0,0.0,1.0,76.78,321.0,776.6,1
87.0,0,1,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,1.0,0.0,0.0,54.31,327.0,553.6,1
189.0,0,0,0.0,219.9,80.0,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1.0,0.0,0.0,1.0,58.6,273.0,505.5,0
87.0,0,0,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2.0,0.0,0.0,1.0,56.540000000000006,232.0,636.8000000000001,0
101.0,0,0,0.0,231.3,87.0,39.32,224.7,88.0,19.1,214.6,69.0,9.66,7.2,7.0,1.94,1.0,0.0,1.0,0.0,70.02000000000001,251.0,677.8,0
64.0,1,0,0.0,146.7,83.0,24.94,148.3,91.0,12.61,238.6,69.0,10.74,12.5,3.0,3.38,3.0,0.0,1.0,0.0,51.67,246.0,546.0999999999999,1
145.0,0,0,0.0,175.8,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,3.35,1.0,0.0,1.0,0.0,66.75999999999999,281.0,689.0999999999999,0
124.0,0,0,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,0.0,1.0,0.0,60.019999999999996,288.0,498.20000000000005,0
161.0,0,0,0.0,173.4,100.0,29.48,213.7,74.0,18.16,141.5,69.0,6.37,11.5,4.0,3.11,1.0,0.0,1.0,0.0,57.120000000000005,247.0,540.1,0
125.0,0,0,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.0,2.19,1.0,1.0,0.0,0.0,42.29,280.0,464.29999999999995,0
209.0,0,0,0.0,255.1,124.0,43.37,230.6,110.0,19.6,218.0,69.0,9.81,8.5,5.0,2.3,3.0,0.0,0.0,1.0,75.08,308.0,712.2,0
107.0,0,0,0.0,206.9,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0.0,0.0,1.0,0.0,67.08,268.0,629.3,0
130.0,0,0,0.0,176.9,109.0,30.07,90.7,104.0,7.71,238.0,69.0,10.71,9.5,2.0,2.57,1.0,0.0,1.0,0.0,51.06,284.0,515.1,0
112.0,0,1,29.0,198.8,122.0,33.8,238.6,114.0,20.28,289.5,69.0,13.03,11.5,5.0,3.11,1.0,1.0,0.0,0.0,70.22,310.0,738.4000000000001,1
84.0,0,0,0.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67,1.0,1.0,0.0,0.0,52.77,278.0,562.9000000000001,0
82.0,0,0,0.0,306.3,111.0,52.05,187.0,104.0,15.39,258.1,69.0,12.15,11.7,3.0,3.16,0.0,0.0,1.0,0.0,82.75,287.0,763.1,0
61.0,0,0,0.0,250.0,130.0,44.2,220.5,129.0,16.89,233.7,69.0,10.56,9.0,4.0,2.43,1.0,0.0,1.0,0.0,74.08000000000001,332.0,713.2,0
116.0,0,0,0.0,146.4,79.0,25.1,169.5,83.0,15.26,166.8,69.0,7.55,9.7,2.0,2.62,6.0,1.0,0.0,0.0,50.53,233.0,492.4,0
76.0,1,0,0.0,238.0,124.0,39.97,231.8,92.0,19.7,227.2,69.0,9.91,9.9,1.0,2.67,1.0,0.0,0.0,1.0,72.25,286.0,706.9,1
98.0,0,0,0.0,231.2,125.0,37.92,296.4,72.0,26.79,195.1,69.0,8.87,12.4,1.0,3.35,0.0,0.0,1.0,0.0,76.93,267.0,735.0999999999999,0
62.0,0,1,42.0,137.3,95.0,23.34,184.2,94.0,15.66,231.4,70.0,10.41,10.2,3.0,2.75,0.0,1.0,0.0,0.0,52.16,262.0,563.0999999999999,1
82.0,0,1,33.0,137.8,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.97,2.0,0.0,1.0,0.0,58.48,299.0,652.4000000000001,1
86.0,0,0,0.0,217.8,93.0,37.03,214.7,95.0,18.25,228.7,70.0,10.29,11.3,7.0,3.05,0.0,0.0,1.0,0.0,68.62,265.0,672.5,0
89.0,0,0,0.0,82.3,77.0,13.99,167.2,80.0,14.21,194.7,70.0,8.76,7.2,4.0,1.94,1.0,0.0,1.0,0.0,38.9,231.0,451.4,0
120.0,0,0,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,0.0,1.0,0.0,59.53,265.0,573.4,0
54.0,0,0,0.0,159.8,99.0,27.17,264.0,64.0,22.44,115.7,70.0,5.21,9.7,7.0,2.62,2.0,1.0,0.0,0.0,57.440000000000005,240.0,549.2,0
61.0,0,0,0.0,260.0,123.0,44.2,210.5,127.0,17.89,234.7,70.0,10.56,9.0,3.0,2.43,1.0,0.0,1.0,0.0,75.08000000000001,323.0,714.2,0
84.0,0,0,0.0,169.5,96.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0,0.0,0.0,1.0,49.5,267.0,435.9,0
196.0,0,0,0.0,234.0,109.0,39.78,249.5,114.0,21.21,173.1,70.0,7.79,9.1,5.0,2.46,2.0,0.0,1.0,0.0,71.24000000000001,298.0,665.7,0
115.0,1,0,0.0,180.0,119.0,30.6,198.8,126.0,16.9,217.1,70.0,9.77,12.4,3.0,3.35,1.0,0.0,1.0,0.0,60.62,318.0,608.3,1
139.0,0,0,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,0.0,1.0,0.0,63.72,285.0,617.5,0
68.0,0,1,29.0,239.5,82.0,40.72,203.8,105.0,17.32,167.8,70.0,7.55,9.9,6.0,2.67,0.0,0.0,1.0,0.0,68.25999999999999,263.0,621.0,1
96.0,0,1,18.0,172.7,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,1.0,0.0,0.0,1.0,55.03,272.0,575.4000000000001,1
65.0,1,0,0.0,276.9,124.0,47.24,167.8,107.0,12.24,269.9,70.0,11.56,9.2,10.0,2.48,0.0,0.0,1.0,0.0,73.52000000000001,311.0,723.8,1
146.0,0,0,0.0,152.4,104.0,23.53,153.9,117.0,14.51,39.4,70.0,2.13,3.9,10.0,1.05,4.0,0.0,0.0,1.0,41.22,301.0,349.6,0
140.0,0,0,0.0,131.3,107.0,18.45,253.4,89.0,20.43,207.4,70.0,9.74,7.7,3.0,2.08,4.0,0.0,1.0,0.0,50.7,269.0,599.8,0
127.0,0,1,36.0,183.2,117.0,31.14,126.8,76.0,10.78,263.3,71.0,11.85,11.2,8.0,3.02,1.0,0.0,0.0,1.0,56.79,272.0,584.5,1
106.0,0,0,0.0,212.9,110.0,36.19,187.0,69.0,15.9,128.1,71.0,5.76,6.3,3.0,1.7,3.0,0.0,1.0,0.0,59.55,253.0,534.3,0
94.0,0,0,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0.0,1.0,0.0,0.0,45.98,308.0,448.8,0
68.0,0,1,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,0.0,1.0,0.0,65.37,312.0,643.3,1
72.0,0,1,37.0,220.0,80.0,37.4,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0,0.0,1.0,0.0,66.72,259.0,604.8,1
27.0,0,0,0.0,72.7,75.0,12.36,208.6,117.0,17.73,65.8,71.0,2.96,9.9,3.0,2.67,1.0,0.0,0.0,1.0,35.72,266.0,357.0,0
81.0,0,0,0.0,203.5,89.0,34.6,289.6,69.0,24.62,212.9,71.0,9.58,8.7,3.0,2.35,3.0,0.0,0.0,1.0,71.15,232.0,714.7,0
94.0,0,1,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,4.0,4.35,0.0,0.0,0.0,1.0,58.93,265.0,480.59999999999997,1
73.0,0,0,0.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27,2.0,0.0,0.0,1.0,70.19999999999999,291.0,692.2,0
115.0,0,1,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,6.0,0.0,1.0,0.0,61.28,260.0,627.0,1
116.0,0,0,0.0,159.4,79.0,27.1,179.5,88.0,15.26,167.8,71.0,7.55,9.7,2.0,2.62,6.0,1.0,0.0,0.0,52.53,240.0,516.4,0
81.0,0,0,0.0,198.4,93.0,33.73,210.9,108.0,17.93,193.3,71.0,8.7,10.4,6.0,2.81,2.0,0.0,1.0,0.0,63.169999999999995,278.0,613.0,0
90.0,0,0,0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1.0,1.0,0.0,0.0,48.52,319.0,547.4,0
124.0,0,0,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,71.0,8.37,11.1,6.0,3.0,3.0,0.0,1.0,0.0,72.34,260.0,662.9,0
65.0,1,0,0.0,277.9,123.0,47.24,155.8,112.0,13.24,256.9,71.0,11.56,9.2,10.0,2.48,0.0,0.0,1.0,0.0,74.52000000000001,316.0,699.8,1
110.0,0,0,0.0,196.1,103.0,33.34,199.7,123.0,16.97,135.9,71.0,6.12,12.9,1.0,3.48,3.0,1.0,0.0,0.0,59.910000000000004,298.0,544.6,0
153.0,0,0,0.0,122.5,145.0,20.83,273.3,103.0,23.23,197.8,71.0,8.9,8.0,3.0,2.16,2.0,0.0,0.0,1.0,55.12,322.0,601.6,0
138.0,0,1,33.0,155.2,139.0,26.38,268.3,79.0,22.81,186.4,71.0,8.39,9.7,4.0,2.62,3.0,0.0,0.0,1.0,60.2,293.0,619.5999999999999,1
73.0,0,0,0.0,203.3,45.0,34.56,141.9,87.0,12.06,200.7,71.0,9.03,8.5,6.0,2.3,0.0,0.0,1.0,0.0,57.95,209.0,554.4000000000001,0
98.0,0,0,0.0,217.2,121.0,36.92,303.4,73.0,25.79,197.1,71.0,8.87,12.4,2.0,3.35,0.0,0.0,1.0,0.0,74.93,267.0,730.0999999999999,0
48.0,0,0,0.0,188.4,63.0,32.03,165.9,89.0,14.1,205.7,71.0,9.26,13.2,2.0,3.56,1.0,0.0,0.0,1.0,58.95,225.0,573.1999999999999,0
143.0,0,0,0.0,202.8,109.0,34.48,165.8,104.0,14.09,143.9,71.0,6.48,4.6,4.0,1.24,1.0,0.0,0.0,1.0,56.29,288.0,517.1,0
67.0,0,0,0.0,167.8,91.0,28.53,167.7,69.0,14.25,110.3,71.0,4.96,8.4,12.0,2.27,1.0,1.0,0.0,0.0,50.010000000000005,243.0,454.2,0
48.0,0,1,34.0,198.0,70.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.05,1.0,0.0,1.0,0.0,68.78,266.0,697.2,1
93.0,0,0,0.0,141.7,95.0,24.09,221.0,100.0,18.79,227.1,71.0,10.22,10.2,3.0,2.75,0.0,0.0,1.0,0.0,55.849999999999994,269.0,600.0,0
33.0,0,0,0.0,213.9,88.0,36.36,239.8,119.0,20.38,148.7,71.0,6.69,9.8,14.0,2.65,2.0,0.0,1.0,0.0,66.08,292.0,612.2,0
42.0,0,0,0.0,298.9,109.0,50.66,230.2,59.0,20.74,143.1,71.0,6.62,5.8,3.0,1.57,1.0,0.0,1.0,0.0,79.59,242.0,678.0,0
209.0,0,0,0.0,256.1,130.0,44.37,229.6,108.0,20.6,216.0,71.0,9.81,8.5,5.0,2.3,3.0,0.0,0.0,1.0,77.08,314.0,710.2,0
96.0,0,1,21.0,247.6,95.0,42.09,256.3,150.0,21.79,158.6,72.0,7.14,10.8,6.0,2.92,2.0,0.0,1.0,0.0,73.94,323.0,673.3000000000001,1
84.0,0,1,42.0,165.3,97.0,28.1,223.5,118.0,19.0,260.8,72.0,11.74,7.6,7.0,2.05,3.0,0.0,0.0,1.0,60.89,294.0,657.2,1
100.0,0,1,38.0,177.1,88.0,30.11,163.7,108.0,13.91,242.7,72.0,10.92,7.4,2.0,2.0,0.0,0.0,1.0,0.0,56.94,270.0,590.9,1
77.0,0,0,0.0,221.8,84.0,37.71,166.0,125.0,14.11,210.2,72.0,9.46,13.2,4.0,3.56,1.0,0.0,1.0,0.0,64.84,285.0,611.2,0
68.0,1,1,39.0,142.0,140.0,24.14,241.6,89.0,20.54,302.0,72.0,13.59,11.3,5.0,3.05,1.0,0.0,1.0,0.0,61.32,306.0,696.9,2
113.0,0,0,0.0,92.6,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,3.89,3.0,0.0,0.0,1.0,41.92,253.0,444.4,0
45.0,0,0,0.0,211.3,87.0,35.92,165.7,97.0,14.08,265.9,72.0,11.97,13.3,6.0,3.59,1.0,0.0,1.0,0.0,65.56,262.0,656.2,0
46.0,0,0,0.0,124.8,133.0,21.22,157.3,143.0,13.37,199.3,72.0,8.97,8.6,4.0,2.32,2.0,0.0,1.0,0.0,45.879999999999995,352.0,490.00000000000006,0
179.0,0,0,0.0,234.5,134.0,39.87,164.2,94.0,13.96,191.4,72.0,8.61,6.1,4.0,1.65,1.0,1.0,0.0,0.0,64.09,304.0,596.2,0
166.0,1,1,28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1.0,0.0,1.0,0.0,60.31,279.0,569.3,2
62.0,0,0,0.0,321.1,105.0,54.59,265.5,122.0,22.57,180.5,72.0,8.12,11.5,2.0,3.11,4.0,1.0,0.0,0.0,88.39,301.0,778.6,0
147.0,0,0,0.0,130.6,83.0,22.2,208.1,144.0,17.69,204.6,72.0,9.21,15.6,3.0,4.21,3.0,0.0,1.0,0.0,53.31,302.0,558.9,0
56.0,0,0,0.0,137.2,111.0,23.32,165.9,119.0,14.1,182.3,72.0,8.2,14.3,4.0,3.86,1.0,0.0,1.0,0.0,49.48,306.0,499.7,0
73.0,0,0,0.0,160.1,110.0,27.22,213.3,72.0,18.13,174.1,72.0,7.83,13.0,4.0,3.51,0.0,0.0,1.0,0.0,56.69,258.0,560.5,0
157.0,0,0,0.0,240.2,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75,2.0,1.0,0.0,0.0,67.8,243.0,652.4,0
85.0,0,0,0.0,259.8,85.0,44.17,242.3,117.0,20.6,168.8,72.0,7.6,5.4,1.0,1.46,0.0,0.0,1.0,0.0,73.83,275.0,676.3,0
146.0,0,0,0.0,115.6,77.0,19.65,213.6,100.0,18.16,218.4,72.0,9.83,10.7,6.0,2.89,1.0,0.0,0.0,1.0,50.53,255.0,558.3,0
105.0,0,0,0.0,193.7,108.0,32.93,183.2,124.0,15.57,293.7,72.0,13.22,10.8,5.0,2.92,1.0,0.0,1.0,0.0,64.64,309.0,681.4,0
70.0,0,0,0.0,177.4,125.0,30.16,226.2,104.0,19.23,254.1,72.0,11.43,10.9,4.0,2.94,0.0,0.0,1.0,0.0,63.760000000000005,305.0,668.6,0
97.0,0,0,0.0,144.2,91.0,24.51,226.7,137.0,19.27,144.6,72.0,6.51,13.8,4.0,3.73,3.0,0.0,0.0,1.0,54.019999999999996,304.0,529.3,0
102.0,0,0,0.0,156.5,67.0,26.61,204.3,103.0,17.37,141.9,72.0,6.39,9.9,2.0,2.67,2.0,1.0,0.0,0.0,53.04,244.0,512.6,0
172.0,0,0,0.0,169.8,123.0,28.87,183.1,94.0,15.56,395.0,72.0,17.77,12.7,7.0,3.43,2.0,0.0,0.0,1.0,65.63,296.0,760.5999999999999,0
63.0,0,0,0.0,149.3,104.0,25.38,273.6,75.0,23.26,206.6,72.0,9.3,9.1,4.0,2.46,0.0,1.0,0.0,0.0,60.400000000000006,255.0,638.6,0
71.0,0,0,0.0,141.2,132.0,24.0,149.1,90.0,12.67,171.4,72.0,7.71,7.0,2.0,1.89,2.0,1.0,0.0,0.0,46.269999999999996,296.0,468.7,0
127.0,1,0,0.0,247.5,99.0,42.08,108.5,118.0,9.22,232.0,72.0,10.44,10.6,3.0,2.86,2.0,0.0,0.0,1.0,64.6,292.0,598.6,1
34.0,0,0,0.0,289.7,97.0,48.93,272.5,65.0,23.16,192.2,72.0,8.02,11.0,10.0,2.97,2.0,0.0,1.0,0.0,83.08,244.0,765.4,0
147.0,1,1,35.0,142.5,104.0,25.78,179.6,66.0,16.12,231.0,72.0,10.22,11.1,3.0,3.0,3.0,1.0,0.0,0.0,55.120000000000005,245.0,564.2,2
149.0,1,1,28.0,127.9,100.0,22.57,165.9,104.0,14.19,152.2,72.0,6.53,8.8,2.0,2.38,5.0,0.0,1.0,0.0,45.67,278.0,454.79999999999995,2
